4730;675
4730;680
4720;665
4720;665
4720;675
4720;670
4720;675
4720;675
4720;675
4720;670
4720;675
4720;670
4710;670
4710;670
4710;675
4710;675
4710;675
4710;675
4710;670
4710;675
4710;675
4710;675
4700;675
4700;665
4700;675
4700;670
4700;670
4700;675
4700;675
4700;680
4700;665
4700;680
4690;680
4690;675
4690;680
4690;675
4690;670
4690;675
4690;675
4690;670
4690;680
4690;675
4680;675
4680;675
4680;675
4680;675
4680;675
4680;670
4680;675
4680;675
4680;675
4680;675
4670;675
4670;675
4670;675
4670;675
4670;675
4670;675
4670;670
4670;680
4670;670
4670;675
4660;670
4660;675
4660;670
4660;670
4660;680
4660;675
4660;675
4660;675
4660;670
4660;675
4650;670
4650;675
4650;675
4650;670
4650;675
4650;680
4650;675
4650;675
4650;675
4650;675
4640;675
4640;675
4640;675
4640;675
4640;675
4640;675
4640;680
4640;680
4640;675
4640;675
4630;675
4630;680
4630;680
4630;675
4630;675
4630;675
4630;675
4630;675
4630;680
4630;675
4620;675
4620;670
4620;675
4620;670
4620;675
4620;675
4620;675
4620;675
4620;680
4620;670
4610;675
4610;675
4610;675
4610;680
4610;675
4610;675
4610;680
4610;675
4610;670
4610;680
4600;670
4600;670
4600;675
4600;665
4600;680
4600;670
4600;675
4600;675
4600;670
4600;665
4590;675
4590;675
4590;680
4590;670
4590;670
4590;680
4590;675
4590;655
4590;675
4590;680
4580;675
4580;675
4580;670
4580;680
4580;675
4580;675
4580;680
4580;675
4580;680
4580;675
4570;680
4570;680
4570;665
4570;680
4570;675
4570;675
4570;665
4570;670
4570;675
4570;675
4560;680
4560;675
4560;675
4560;680
4560;675
4560;675
4560;675
4560;675
4560;675
4560;675
4550;675
4550;670
4550;670
4550;675
4550;675
4550;675
4550;675
4550;675
4550;680
4550;680
4540;675
4540;680
4540;675
4540;675
4540;680
4540;675
4540;680
4540;675
4540;680
4540;680
4530;675
4530;670
4530;680
4530;675
4530;675
4530;675
4530;670
4530;675
4530;670
4530;675
4520;680
4520;670
4520;675
4520;665
4520;680
4520;670
4520;680
4520;675
4520;670
4520;680
4510;675
4510;675
4510;675
4510;680
4510;675
4510;675
4510;675
4510;680
4510;680
4510;670
4500;670
4500;685
4500;675
4500;675
4500;670
4500;670
4500;670
4500;675
4500;680
4500;670
4490;670
4490;680
4490;670
4490;675
4490;675
4490;675
4490;680
4490;670
4490;675
4490;675
4480;675
4480;675
4480;680
4480;675
4480;680
4480;675
4480;680
4480;665
4480;675
4480;680
4470;670
4470;675
4470;680
4470;675
4470;675
4470;675
4470;670
4470;670
4470;670
4470;675
4460;675
4460;670
4460;675
4460;675
4460;675
4460;675
4460;675
4460;680
4460;675
4460;675
4450;680
4450;680
4450;670
4450;675
4450;675
4450;675
4450;675
4450;670
4450;680
4450;675
4440;675
4440;675
4440;680
4440;675
4440;675
4440;675
4440;675
4440;670
4440;675
4440;670
4430;680
4430;675
4430;675
4430;675
4430;680
4430;675
4430;675
4430;675
4430;675
4430;670
4420;675
4420;675
4420;670
4420;670
4420;675
4420;670
4420;680
4420;675
4420;675
4420;675
4410;675
4410;675
4410;670
4410;675
4410;675
4410;670
4410;675
4410;670
4410;675
4410;675
4400;675
4400;675
4400;675
4400;675
4400;670
4400;675
4400;680
4400;675
4400;675
4400;675
4390;680
4390;680
4390;675
4390;670
4390;675
4390;670
4390;675
4390;675
4390;675
4390;675
4380;670
4380;675
4380;670
4380;675
4380;675
4380;670
4380;685
4380;675
4380;655
4380;665
4370;660
4370;660
4370;665
4370;655
4370;660
4370;660
4370;670
4370;660
4370;665
4370;665
4360;660
4360;660
4360;660
4360;660
4360;655
4360;655
4360;660
4360;665
4360;665
4360;660
4350;655
4350;655
4350;660
4350;660
4350;660
4350;655
4350;665
4350;660
4350;655
4350;655
4340;660
4340;660
4340;660
4340;660
4340;665
4340;665
4340;665
4340;660
4340;660
4340;660
4330;655
4330;660
4330;665
4330;660
4330;665
4330;665
4330;665
4330;660
4330;660
4330;655
4320;660
4320;660
4320;665
4320;660
4320;660
4320;660
4320;660
4320;660
4320;660
4320;655
4310;655
4310;655
4310;660
4310;660
4310;660
4310;665
4310;660
4310;665
4310;660
4310;660
4300;660
4300;660
4300;660
4300;660
4300;660
4300;660
4300;665
4300;655
4300;660
4300;660
4290;665
4290;655
4290;660
4290;660
4290;650
4290;655
4290;660
4290;660
4290;660
4290;655
4280;655
4280;660
4280;660
4280;655
4280;665
4280;655
4280;660
4280;660
4280;660
4280;660
4270;655
4270;660
4270;665
4270;640
4270;660
4270;660
4270;660
4270;655
4270;665
4270;655
4260;665
4260;665
4260;660
4260;665
4260;655
4260;660
4260;665
4260;660
4260;660
4260;650
4250;655
4250;660
4250;665
4250;655
4250;660
4250;655
4250;655
4250;665
4250;660
4250;630
4240;665
4240;665
4240;655
4240;660
4240;660
4240;660
4240;660
4240;660
4240;665
4240;660
4230;655
4230;655
4230;655
4230;660
4230;665
4230;660
4230;665
4230;655
4230;660
4230;660
4220;660
4220;665
4220;660
4220;660
4220;665
4220;665
4220;660
4220;665
4220;660
4220;665
4210;665
4210;665
4210;650
4210;660
4210;665
4210;650
4210;660
4210;660
4210;665
4210;660
4200;660
4200;665
4200;660
4200;665
4200;660
4200;660
4200;665
4200;660
4200;660
4200;660
4190;660
4190;660
4190;660
4190;665
4190;660
4190;660
4190;660
4190;665
4190;660
4190;660
4180;665
4180;660
4180;665
4180;655
4180;660
4180;660
4180;660
4180;655
4180;660
4180;660
4170;660
4170;665
4170;665
4170;655
4170;655
4170;655
4170;660
4170;665
4170;660
4170;660
4160;665
4160;660
4160;660
4160;660
4160;660
4160;665
4160;660
4160;660
4160;660
4160;660
4150;660
4150;660
4150;660
4150;660
4150;655
4150;655
4150;655
4150;655
4150;660
4150;660
4140;665
4140;655
4140;655
4140;655
4140;660
4140;660
4140;665
4140;660
4140;660
4140;660
4130;660
4130;660
4130;660
4130;665
4130;660
4130;650
4130;660
4130;660
4130;660
4130;660
4120;660
4120;660
4120;665
4120;660
4120;660
4120;665
4120;665
4120;665
4120;665
4120;655
4110;660
4110;660
4110;660
4110;655
4110;660
4110;655
4110;660
4110;660
4110;660
4110;665
4100;660
4100;665
4100;660
4100;665
4100;660
4100;660
4100;670
4100;660
4100;660
4100;660
4090;655
4090;655
4090;660
4090;660
4090;660
4090;665
4090;660
4090;660
4090;660
4090;660
4080;665
4080;655
4080;660
4080;660
4080;660
4080;665
4080;660
4080;660
4080;660
4080;660
4070;665
4070;655
4070;665
4070;660
4070;665
4070;660
4070;655
4070;660
4070;660
4070;660
4060;660
4060;660
4060;670
4060;655
4060;660
4060;660
4060;660
4060;665
4060;660
4060;660
4050;660
4050;660
4050;665
4050;660
4050;665
4050;665
4050;660
4050;665
4050;655
4050;655
4040;665
4040;655
4040;665
4040;660
4040;660
4040;660
4040;660
4040;660
4040;660
4040;665
4030;665
4030;655
4030;660
4030;660
4030;655
4030;660
4030;660
4030;655
4030;665
4030;655
4020;660
4020;660
4020;665
4020;660
4020;655
4020;665
4020;655
4020;660
4020;655
4020;660
4010;660
4010;660
4010;660
4010;660
4010;660
4010;660
4010;655
4010;660
4010;665
4010;650
4000;660
4000;660
4000;660
4000;665
4000;655
4000;655
4000;540
4000;540
4000;530
4000;520
3990;535
3990;535
3990;540
3990;535
3990;530
3990;535
3990;525
3990;535
3990;530
3990;540
3980;540
3980;675
3980;675
3980;675
3980;670
3980;675
3980;670
3980;680
3980;670
3980;675
3970;675
3970;675
3970;675
3970;680
3970;675
3970;660
3970;675
3970;675
3970;670
3970;670
3960;675
3960;675
3960;670
3960;675
3960;670
3960;675
3960;675
3960;680
3960;670
3960;675
3950;675
3950;675
3950;670
3950;675
3950;675
3950;680
3950;680
3950;670
3950;675
3950;670
3940;675
3940;680
3940;675
3940;680
3940;670
3940;675
3940;675
3940;675
3940;675
3940;680
3930;675
3930;675
3930;680
3930;680
3930;670
3930;675
3930;675
3930;680
3930;675
3930;675
3920;655
3920;665
3920;660
3920;660
3920;660
3920;655
3920;660
3920;660
3920;660
3920;665
3910;660
3910;665
3910;660
3910;660
3910;660
3910;660
3910;660
3910;665
3910;660
3910;660
3900;660
3900;665
3900;655
3900;660
3900;630
3900;635
3900;635
3900;635
3900;635
3900;640
3890;635
3890;625
3890;630
3890;630
3890;640
3890;635
3890;635
3890;635
3890;635
3890;635
3880;635
3880;630
3880;635
3880;640
3880;630
3880;635
3880;635
3880;630
3880;635
3880;635
3870;635
3870;635
3870;640
3870;635
3870;635
3870;635
3870;635
3870;630
3870;635
3870;635
3860;635
3860;630
3860;630
3860;635
3860;630
3860;625
3860;635
3860;635
3860;640
3860;635
3850;635
3850;635
3850;635
3850;630
3850;635
3850;630
3850;640
3850;625
3850;635
3850;630
3840;635
3840;630
3840;635
3840;625
3840;635
3840;630
3840;635
3840;630
3840;635
3840;635
3830;635
3830;640
3830;640
3830;625
3830;630
3830;630
3830;630
3830;630
3830;630
3830;635
3820;630
3820;635
3820;635
3820;630
3820;635
3820;635
3820;630
3820;635
3820;630
3820;635
3810;635
3810;640
3810;635
3810;630
3810;630
3810;635
3810;640
3810;635
3810;595
3810;635
3800;640
3800;630
3800;635
3800;630
3800;635
3800;635
3800;635
3800;635
3800;630
3800;635
3790;635
3790;635
3790;635
3790;640
3790;630
3790;635
3790;635
3790;635
3790;630
3790;630
3780;635
3780;635
3780;635
3780;635
3780;635
3780;635
3780;630
3780;630
3780;630
3780;635
3770;640
3770;630
3770;630
3770;635
3770;640
3770;635
3770;635
3770;635
3770;635
3770;635
3760;635
3760;635
3760;630
3760;635
3760;635
3760;630
3760;635
3760;645
3760;635
3760;620
3750;630
3750;630
3750;635
3750;635
3750;630
3750;635
3750;635
3750;635
3750;635
3750;630
3740;635
3740;630
3740;635
3740;640
3740;635
3740;635
3740;630
3740;630
3740;640
3740;640
3730;640
3730;640
3730;630
3730;640
3730;635
3730;630
3730;630
3730;635
3730;635
3730;635
3720;635
3720;635
3720;630
3720;630
3720;630
3720;635
3720;635
3720;635
3720;645
3720;645
3710;630
3710;630
3710;635
3710;635
3710;635
3710;630
3710;635
3710;630
3710;635
3710;635
3700;630
3700;640
3700;635
3700;630
3700;640
3700;635
3700;635
3700;635
3700;635
3700;635
3690;635
3690;635
3690;630
3690;635
3690;635
3690;635
3690;635
3690;635
3690;640
3690;630
3680;640
3680;635
3680;630
3680;635
3680;630
3680;635
3680;630
3680;635
3680;635
3680;635
3670;635
3670;635
3670;635
3670;640
3670;635
3670;635
3670;630
3670;640
3670;635
3670;630
3660;630
3660;640
3660;635
3660;635
3660;635
3660;635
3660;630
3660;635
3660;635
3660;630
3650;620
3650;630
3650;635
3650;630
3650;635
3650;640
3650;630
3650;635
3650;630
3650;635
3640;640
3640;630
3640;635
3640;635
3640;645
3640;640
3640;635
3640;630
3640;630
3640;635
3630;635
3630;635
3630;630
3630;630
3630;625
3630;645
3630;635
3630;635
3630;640
3630;635
3620;630
3620;630
3620;635
3620;635
3620;630
3620;635
3620;630
3620;645
3620;645
3620;635
3610;630
3610;635
3610;635
3610;635
3610;600
3610;630
3610;630
3610;630
3610;635
3610;640
3600;640
3600;630
3600;640
3600;635
3600;630
3600;635
3600;635
3600;625
3600;635
3600;630
3590;625
3590;630
3590;630
3590;635
3590;640
3590;630
3590;635
3590;640
3590;635
3590;640
3580;635
3580;630
3580;635
3580;630
3580;635
3580;630
3580;630
3580;635
3580;635
3580;630
3570;630
3570;635
3570;635
3570;635
3570;635
3570;635
3570;635
3570;630
3570;635
3570;635
3560;635
3560;635
3560;635
3560;630
3560;635
3560;635
3560;635
3560;630
3560;635
3560;635
3550;635
3550;635
3550;630
3550;630
3550;635
3550;630
3550;630
3550;630
3550;635
3550;635
3540;635
3540;645
3540;635
3540;635
3540;640
3540;635
3540;635
3540;635
3540;630
3540;635
3530;635
3530;630
3530;635
3530;630
3530;635
3530;635
3530;635
3530;635
3530;635
3530;630
3520;635
3520;635
3520;635
3520;635
3520;615
3520;630
3520;635
3520;640
3520;635
3520;625
3510;635
3510;630
3510;630
3510;635
3510;630
3510;630
3510;635
3510;630
3510;630
3510;635
3500;635
3500;630
3500;630
3500;635
3500;635
3500;635
3500;640
3500;635
3500;630
3500;635
3490;635
3490;635
3490;635
3490;630
3490;630
3490;630
3490;645
3490;640
3490;635
3490;635
3480;630
3480;635
3480;635
3480;630
3480;630
3480;630
3480;630
3480;635
3480;635
3480;640
3470;640
3470;635
3470;640
3470;640
3470;630
3470;635
3470;635
3470;630
3470;625
3470;635
3460;630
3460;635
3460;635
3460;635
3460;630
3460;635
3460;635
3460;635
3460;645
3460;635
3450;635
3450;635
3450;630
3450;635
3450;630
3450;635
3450;630
3450;635
3450;635
3450;635
3440;635
3440;640
3440;635
3440;635
3440;630
3440;640
3440;640
3440;625
3440;630
3440;630
3430;640
3430;635
3430;635
3430;630
3430;635
3430;635
3430;630
3430;635
3430;635
3430;635
3420;635
3420;635
3420;640
3420;635
3420;635
3420;635
3420;630
3420;645
3420;635
3420;640
3410;630
3410;645
3410;635
3410;635
3410;630
3410;625
3410;635
3410;640
3410;635
3410;635
3400;635
3400;635
3400;640
3400;635
3400;640
3400;635
3400;635
3400;635
3400;630
3400;635
3390;635
3390;630
3390;635
3390;630
3390;630
3390;640
3390;640
3390;635
3390;630
3390;650
3380;640
3380;630
3380;635
3380;635
3380;640
3380;630
3380;640
3380;630
3380;635
3380;635
3370;630
3370;645
3370;630
3370;635
3370;635
3370;630
3370;630
3370;630
3370;635
3370;630
3360;635
3360;630
3360;635
3360;630
3360;635
3360;635
3360;645
3360;635
3360;645
3360;635
3350;625
3350;640
3350;630
3350;635
3350;635
3350;635
3350;635
3350;635
3350;580
3350;635
3340;635
3340;645
3340;640
3340;630
3340;630
3340;640
3340;630
3340;635
3340;635
3340;635
3330;630
3330;635
3330;630
3330;635
3330;635
3330;630
3330;630
3330;635
3330;635
3330;625
3320;635
3320;635
3320;635
3320;630
3320;640
3320;635
3320;635
3320;640
3320;640
3320;630
3310;635
3310;630
3310;620
3310;635
3310;635
3310;635
3310;630
3310;635
3310;630
3310;630
3300;635
3300;635
3300;635
3300;645
3300;630
3300;640
3300;635
3300;630
3300;635
3300;640
3290;635
3290;635
3290;635
3290;635
3290;635
3290;635
3290;630
3290;635
3290;630
3290;635
3280;640
3280;630
3280;635
3280;635
3280;640
3280;630
3280;640
3280;615
3280;640
3280;635
3270;645
3270;635
3270;630
3270;635
3270;635
3270;630
3270;635
3270;630
3270;635
3270;635
3260;645
3260;640
3260;630
3260;640
3260;635
3260;635
3260;635
3260;635
3260;640
3260;625
3250;635
3250;635
3250;635
3250;635
3250;635
3250;635
3250;635
3250;635
3250;635
3250;640
3240;635
3240;635
3240;640
3240;630
3240;635
3240;635
3240;645
3240;635
3240;640
3240;635
3230;635
3230;635
3230;625
3230;630
3230;640
3230;630
3230;635
3230;635
3230;630
3230;635
3220;635
3220;635
3220;635
3220;640
3220;635
3220;635
3220;640
3220;590
3220;635
3220;635
3210;645
3210;640
3210;635
3210;635
3210;640
3210;635
3210;630
3210;635
3210;635
3210;630
3200;620
3200;635
3200;635
3200;640
3200;635
3200;635
3200;640
3200;635
3200;630
3200;640
3190;635
3190;630
3190;635
3190;635
3190;640
3190;635
3190;635
3190;630
3190;635
3190;635
3180;640
3180;640
3180;645
3180;640
3180;645
3180;630
3180;625
3180;640
3180;635
3180;635
3170;635
3170;640
3170;645
3170;645
3170;640
3170;630
3170;635
3170;640
3170;640
3170;645
3160;635
3160;635
3160;635
3160;630
3160;630
3160;640
3160;635
3160;625
3160;635
3160;640
3150;635
3150;640
3150;635
3150;640
3150;640
3150;630
3150;645
3150;635
3150;630
3150;630
3140;635
3140;635
3140;635
3140;635
3140;635
3140;635
3140;635
3140;635
3140;640
3140;635
3130;635
3130;640
3130;635
3130;635
3130;635
3130;580
3130;640
3130;630
3130;640
3130;640
3120;640
3120;635
3120;645
3120;635
3120;640
3120;635
3120;635
3120;635
3120;635
3120;635
3110;635
3110;635
3110;630
3110;635
3110;635
3110;640
3110;640
3110;635
3110;645
3110;640
3100;635
3100;640
3100;630
3100;635
3100;635
3100;645
3100;630
3100;635
3100;640
3100;635
3090;640
3090;635
3090;640
3090;635
3090;630
3090;635
3090;635
3090;635
3090;640
3090;640
3080;635
3080;640
3080;640
3080;640
3080;640
3080;640
3080;625
3080;635
3080;635
3080;630
3070;635
3070;640
3070;630
3070;635
3070;635
3070;635
3070;635
3070;635
3070;635
3070;635
3060;635
3060;630
3060;635
3060;645
3060;640
3060;635
3060;640
3060;640
3060;645
3060;640
3050;630
3050;635
3050;640
3050;635
3050;640
3050;640
3050;635
3050;635
3050;635
3050;635
3040;635
3040;645
3040;630
3040;635
3040;640
3040;635
3040;645
3040;630
3040;630
3040;640
3030;635
3030;635
3030;635
3030;630
3030;630
3030;625
3030;635
3030;635
3030;585
3030;635
3020;635
3020;635
3020;630
3020;635
3020;630
3020;635
3020;635
3020;635
3020;635
3020;635
3010;640
3010;645
3010;625
3010;635
3010;640
3010;620
3010;635
3010;640
3010;630
3010;635
3000;630
3000;635
3000;630
3000;645
3000;620
3000;645
3000;635
3000;635
3000;635
3000;630
2990;640
2990;645
2990;635
2990;635
2990;630
2990;630
2990;635
2990;635
2990;640
2990;630
2980;635
2980;635
2980;630
2980;635
2980;620
2980;635
2980;620
2980;635
2980;620
2980;635
2970;625
2970;635
2970;610
2970;640
2970;610
2970;630
2970;615
2970;635
2970;620
2970;630
2960;610
2960;635
2960;615
2960;630
2960;610
2960;635
2960;620
2960;630
2960;610
2960;635
2950;615
2950;630
2950;605
2950;630
2950;610
2950;635
2950;595
2950;635
2950;640
2950;635
2940;615
2940;635
2940;600
2940;650
2940;580
2940;635
2940;600
2940;630
2940;600
2940;640
2930;585
2930;635
2930;590
2930;630
2930;590
2930;635
2930;595
2930;635
2930;590
2930;635
2920;585
2920;630
2920;600
2920;635
2920;585
2920;640
2920;585
2920;640
2920;640
2920;635
2910;630
2910;640
2910;635
2910;635
2910;645
2910;635
2910;635
2910;630
2910;635
2910;635
2900;630
2900;635
2900;640
2900;630
2900;635
2900;640
2900;635
2900;635
2900;635
2900;630
2890;635
2890;640
2890;625
2890;640
2890;640
2890;630
2890;635
2890;630
2890;635
2890;635
2880;640
2880;635
2880;635
2880;635
2880;635
2880;645
2880;635
2880;635
2880;635
2880;630
2870;630
2870;630
2870;635
2870;635
2870;635
2870;630
2870;635
2870;635
2870;640
2870;630
2860;630
2860;635
2860;630
2860;635
2860;635
2860;640
2860;630
2860;635
2860;630
2860;645
2850;635
2850;635
2850;635
2850;635
2850;630
2850;645
2850;630
2850;585
2850;635
2850;640
2840;635
2840;645
2840;645
2840;640
2840;635
2840;635
2840;635
2840;635
2840;640
2840;635
2830;635
2830;645
2830;645
2830;650
2830;640
2830;640
2830;630
2830;640
2830;645
2830;640
2820;635
2820;645
2820;635
2820;640
2820;640
2820;630
2820;635
2820;635
2820;640
2820;635
2810;635
2810;635
2810;645
2810;640
2810;630
2810;640
2810;630
2810;630
2810;635
2810;630
2800;640
2800;635
2800;610
2800;635
2800;635
2800;630
2800;635
2800;630
2800;635
2800;640
2790;625
2790;650
2790;630
2790;635
2790;640
2790;635
2790;635
2790;635
2790;635
2790;635
2780;640
2780;635
2780;640
2780;635
2780;630
2780;630
2780;640
2780;635
2780;635
2780;635
2770;630
2770;635
2770;640
2770;635
2770;635
2770;640
2770;635
2770;635
2770;630
2770;640
2760;635
2760;630
2760;650
2760;635
2760;630
2760;630
2760;635
2760;635
2760;635
2760;640
2750;640
2750;630
2750;630
2750;645
2750;630
2750;635
2750;635
2750;630
2750;640
2750;635
2740;640
2740;630
2740;635
2740;645
2740;645
2740;635
2740;635
2740;640
2740;635
2740;645
2730;640
2730;630
2730;635
2730;635
2730;630
2730;635
2730;630
2730;640
2730;635
2730;635
2720;635
2720;630
2720;635
2720;645
2720;630
2720;640
2720;635
2720;640
2720;635
2720;630
2710;645
2710;640
2710;635
2710;635
2710;640
2710;645
2710;635
2710;635
2710;640
2710;640
2700;640
2700;650
2700;625
2700;635
2700;635
2700;605
2700;640
2700;630
2700;630
2700;630
2690;635
2690;635
2690;635
2690;635
2690;635
2690;635
2690;635
2690;635
2690;640
2690;640
2680;635
2680;635
2680;640
2680;630
2680;630
2680;630
2680;635
2680;640
2680;635
2680;630
2670;635
2670;635
2670;635
2670;640
2670;635
2670;635
2670;640
2670;635
2670;645
2670;640
2660;635
2660;635
2660;635
2660;630
2660;625
2660;640
2660;630
2660;640
2660;640
2660;645
2650;640
2650;635
2650;635
2650;635
2650;635
2650;630
2650;635
2650;635
2650;630
2650;600
2640;635
2640;635
2640;635
2640;635
2640;635
2640;635
2640;635
2640;640
2640;635
2640;635
2630;635
2630;635
2630;645
2630;640
2630;630
2630;635
2630;640
2630;635
2630;640
2630;635
2620;635
2620;630
2620;635
2620;630
2620;615
2620;635
2620;635
2620;645
2620;635
2620;630
2610;635
2610;635
2610;635
2610;635
2610;640
2610;635
2610;640
2610;630
2610;640
2610;630
2600;630
2600;640
2600;640
2600;635
2600;635
2600;630
2600;630
2600;640
2600;665
2600;580
2590;645
2590;635
2590;635
2590;635
2590;620
2590;635
2590;635
2590;645
2590;635
2590;635
2580;630
2580;645
2580;640
2580;635
2580;630
2580;640
2580;640
2580;650
2580;635
2580;640
2570;640
2570;635
2570;630
2570;650
2570;635
2570;635
2570;640
2570;630
2570;635
2570;630
2560;640
2560;645
2560;635
2560;635
2560;640
2560;630
2560;635
2560;640
2560;635
2560;640
2550;640
2550;635
2550;645
2550;630
2550;640
2550;630
2550;635
2550;635
2550;635
2550;650
2540;630
2540;635
2540;630
2540;640
2540;635
2540;635
2540;635
2540;640
2540;640
2540;630
2530;630
2530;640
2530;625
2530;630
2530;635
2530;640
2530;640
2530;630
2530;635
2530;635
2520;635
2520;640
2520;635
2520;630
2520;635
2520;635
2520;645
2520;640
2520;630
2520;635
2510;635
2510;635
2510;640
2510;635
2510;635
2510;640
2510;640
2510;625
2510;640
2510;635
2500;640
2500;640
2500;635
2500;645
2500;635
2500;645
2500;640
2500;635
2500;645
2500;645
2490;620
2490;635
2490;640
2490;635
2490;635
2490;635
2490;645
2490;635
2490;640
2490;635
2480;645
2480;645
2480;640
2480;640
2480;635
2480;635
2480;635
2480;635
2480;635
2480;630
2470;640
2470;635
2470;635
2470;635
2470;630
2470;635
2470;635
2470;640
2470;635
2470;635
2460;635
2460;635
2460;630
2460;635
2460;635
2460;635
2460;645
2460;640
2460;635
2460;630
2450;635
2450;635
2450;640
2450;635
2450;640
2450;640
2450;635
2450;640
2450;630
2450;640
2440;635
2440;650
2440;640
2440;630
2440;635
2440;630
2440;640
2440;635
2440;635
2440;635
2430;630
2430;630
2430;635
2430;635
2430;635
2430;640
2430;640
2430;640
2430;630
2430;635
2420;635
2420;630
2420;645
2420;640
2420;630
2420;635
2420;635
2420;640
2420;635
2420;635
2410;640
2410;640
2410;625
2410;640
2410;630
2410;630
2410;635
2410;640
2410;640
2410;640
2400;640
2400;640
2400;640
2400;635
2400;640
2400;640
2400;645
2400;635
2400;640
2400;640
2390;640
2390;640
2390;640
2390;645
2390;635
2390;645
2390;630
2390;635
2390;640
2390;640
2380;645
2380;640
2380;645
2380;640
2380;640
2380;640
2380;635
2380;635
2380;645
2380;645
2370;645
2370;645
2370;635
2370;630
2370;645
2370;640
2370;635
2370;640
2370;645
2370;640
2360;640
2360;640
2360;635
2360;635
2360;640
2360;635
2360;640
2360;650
2360;635
2360;640
2350;640
2350;645
2350;650
2350;635
2350;645
2350;645
2350;640
2350;635
2350;630
2350;645
2340;645
2340;645
2340;645
2340;645
2340;645
2340;640
2340;635
2340;635
2340;640
2340;635
2330;645
2330;635
2330;640
2330;635
2330;645
2330;640
2330;645
2330;650
2330;645
2330;645
2320;650
2320;645
2320;645
2320;650
2320;640
2320;645
2320;645
2320;640
2320;640
2320;650
2310;650
2310;635
2310;650
2310;650
2310;645
2310;650
2310;645
2310;650
2310;645
2310;650
2300;645
2300;645
2300;645
2300;650
2300;635
2300;650
2300;645
2300;640
2300;640
2300;645
2290;650
2290;645
2290;650
2290;645
2290;635
2290;650
2290;635
2290;650
2290;650
2290;645
2280;645
2280;650
2280;635
2280;645
2280;650
2280;645
2280;645
2280;650
2280;625
2280;650
2270;645
2270;645
2270;645
2270;645
2270;645
2270;650
2270;645
2270;645
2270;645
2270;640
2260;640
2260;645
2260;640
2260;645
2260;650
2260;645
2260;645
2260;650
2260;645
2260;650
2250;650
2250;650
2250;645
2250;640
2250;620
2250;650
2250;650
2250;650
2250;645
2250;650
2240;650
2240;680
2240;685
2240;670
2240;695
2240;675
2240;655
2240;645
2240;705
2240;700
2230;700
2230;700
2230;705
2230;700
2230;700
2230;695
2230;705
2230;700
2230;705
2230;695
2220;705
2220;695
2220;700
2220;700
2220;710
2220;705
2220;705
2220;705
2220;710
2220;710
2210;705
2210;700
2210;710
2210;700
2210;655
2210;710
2210;700
2210;700
2210;695
2210;700
